dest,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
36047098800,625.77404,625.77404,625.77404,625.77404,625.77404,625.77404,625.77404,625.77404,625.77404,625.77404,625.77404,625.77404,625.77404,625.77404,625.77404,625.77404,625.77404,625.77404,625.77404,625.77404,625.77404,625.77404,625.77404,625.77404
36047101200,284.8408,284.8408,284.8408,284.8408,284.8408,284.8408,284.8408,284.8408,284.8408,284.8408,284.8408,284.8408,284.8408,284.8408,284.8408,284.8408,284.8408,284.8408,284.8408,284.8408,284.8408,284.8408,284.8408,284.8408
36047102000,667.27802,667.27802,667.27802,667.27802,667.27802,667.27802,667.27802,667.27802,667.27802,667.27802,667.27802,667.27802,667.27802,667.27802,667.27802,667.27802,667.27802,667.27802,667.27802,667.27802,667.27802,667.27802,667.27802,667.27802
36047103400,297.92302,297.92302,297.92302,297.92302,297.92302,297.92302,297.92302,297.92302,297.92302,297.92302,297.92302,297.92302,297.92302,297.92302,297.92302,297.92302,297.92302,297.92302,297.92302,297.92302,297.92302,297.92302,297.92302,297.92302
36047105801,1198.0787300000002,1198.0787300000002,1198.0787300000002,1198.0787300000002,1198.0787300000002,1198.0787300000002,1198.0787300000002,1198.0787300000002,1198.0787300000002,1198.0787300000002,1198.0787300000002,1198.0787300000002,1198.0787300000002,1198.0787300000002,1198.0787300000002,1198.0787300000002,1198.0787300000002,1198.0787300000002,1198.0787300000002,1198.0787300000002,1198.0787300000002,1198.0787300000002,1198.0787300000002,1198.0787300000002
36047107800,50.146896000000005,50.146896000000005,50.146896000000005,50.146896000000005,50.146896000000005,50.146896000000005,50.146896000000005,50.146896000000005,50.146896000000005,50.146896000000005,50.146896000000005,50.146896000000005,50.146896000000005,50.146896000000005,50.146896000000005,50.146896000000005,50.146896000000005,50.146896000000005,50.146896000000005,50.146896000000005,50.146896000000005,50.146896000000005,50.146896000000005,50.146896000000005
36047110600,6983.681591,6983.681591,6983.681591,6983.681591,6983.681591,6983.681591,6983.681591,6983.681591,6983.681591,6983.681591,6983.681591,6983.681591,6983.681591,6983.681591,6983.681591,6983.681591,6983.681591,6983.681591,6983.681591,6983.681591,6983.681591,6983.681591,6983.681591,6983.681591
36047111000,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618
36047112000,1280.82882,1280.82882,1280.82882,1280.82882,1280.82882,1280.82882,1280.82882,1280.82882,1280.82882,1280.82882,1280.82882,1280.82882,1280.82882,1280.82882,1280.82882,1280.82882,1280.82882,1280.82882,1280.82882,1280.82882,1280.82882,1280.82882,1280.82882,1280.82882
36047112200,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
36047112600,1382.2954,1382.2954,1382.2954,1382.2954,1382.2954,1382.2954,1382.2954,1382.2954,1382.2954,1382.2954,1382.2954,1382.2954,1382.2954,1382.2954,1382.2954,1382.2954,1382.2954,1382.2954,1382.2954,1382.2954,1382.2954,1382.2954,1382.2954,1382.2954
36047115200,6371.320959999999,6371.320959999999,6371.320959999999,6371.320959999999,6371.320959999999,6371.320959999999,6371.320959999999,6371.320959999999,6371.320959999999,6371.320959999999,6371.320959999999,6371.320959999999,6371.320959999999,6371.320959999999,6371.320959999999,6371.320959999999,6371.320959999999,6371.320959999999,6371.320959999999,6371.320959999999,6371.320959999999,6371.320959999999,6371.320959999999,6371.320959999999
36047115600,6131.216039999999,6131.216039999999,6131.216039999999,6131.216039999999,6131.216039999999,6131.216039999999,6131.216039999999,6131.216039999999,6131.216039999999,6131.216039999999,6131.216039999999,6131.216039999999,6131.216039999999,6131.216039999999,6131.216039999999,6131.216039999999,6131.216039999999,6131.216039999999,6131.216039999999,6131.216039999999,6131.216039999999,6131.216039999999,6131.216039999999,6131.216039999999
36047116000,721.03719,721.03719,721.03719,721.03719,721.03719,721.03719,721.03719,721.03719,721.03719,721.03719,721.03719,721.03719,721.03719,721.03719,721.03719,721.03719,721.03719,721.03719,721.03719,721.03719,721.03719,721.03719,721.03719,721.03719
36047116200,1886.1627,1886.1627,1886.1627,1886.1627,1886.1627,1886.1627,1886.1627,1886.1627,1886.1627,1886.1627,1886.1627,1886.1627,1886.1627,1886.1627,1886.1627,1886.1627,1886.1627,1886.1627,1886.1627,1886.1627,1886.1627,1886.1627,1886.1627,1886.1627
36047117201,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618,5975.9618
36047119000,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
36047119200,7941.7095,7941.7095,7941.7095,7941.7095,7941.7095,7941.7095,7941.7095,7941.7095,7941.7095,7941.7095,7941.7095,7941.7095,7941.7095,7941.7095,7941.7095,7941.7095,7941.7095,7941.7095,7941.7095,7941.7095,7941.7095,7941.7095,7941.7095,7941.7095
36047121400,1841.424169,1841.424169,1841.424169,1841.424169,1841.424169,1841.424169,1841.424169,1841.424169,1841.424169,1841.424169,1841.424169,1841.424169,1841.424169,1841.424169,1841.424169,1841.424169,1841.424169,1841.424169,1841.424169,1841.424169,1841.424169,1841.424169,1841.424169,1841.424169
36047122000,1163.9642,1163.9642,1163.9642,1163.9642,1163.9642,1163.9642,1163.9642,1163.9642,1163.9642,1163.9642,1163.9642,1163.9642,1163.9642,1163.9642,1163.9642,1163.9642,1163.9642,1163.9642,1163.9642,1163.9642,1163.9642,1163.9642,1163.9642,1163.9642
36059300400,3043.601971,3043.601971,3043.601971,3043.601971,3043.601971,3043.601971,3043.601971,3043.601971,3043.601971,3043.601971,3043.601971,3043.601971,3043.601971,3043.601971,3043.601971,3043.601971,3043.601971,3043.601971,3043.601971,3043.601971,3043.601971,3043.601971,3043.601971,3043.601971
36059300600,444.26645,444.26645,444.26645,444.26645,444.26645,444.26645,444.26645,444.26645,444.26645,444.26645,444.26645,444.26645,444.26645,444.26645,444.26645,444.26645,444.26645,444.26645,444.26645,444.26645,444.26645,444.26645,444.26645,444.26645
36059300800,926.0147300000001,926.0147300000001,926.0147300000001,926.0147300000001,926.0147300000001,926.0147300000001,926.0147300000001,926.0147300000001,926.0147300000001,926.0147300000001,926.0147300000001,926.0147300000001,926.0147300000001,926.0147300000001,926.0147300000001,926.0147300000001,926.0147300000001,926.0147300000001,926.0147300000001,926.0147300000001,926.0147300000001,926.0147300000001,926.0147300000001,926.0147300000001
36059301000,209.90026,209.90026,209.90026,209.90026,209.90026,209.90026,209.90026,209.90026,209.90026,209.90026,209.90026,209.90026,209.90026,209.90026,209.90026,209.90026,209.90026,209.90026,209.90026,209.90026,209.90026,209.90026,209.90026,209.90026
36059301101,1154.01456,1154.01456,1154.01456,1154.01456,1154.01456,1154.01456,1154.01456,1154.01456,1154.01456,1154.01456,1154.01456,1154.01456,1154.01456,1154.01456,1154.01456,1154.01456,1154.01456,1154.01456,1154.01456,1154.01456,1154.01456,1154.01456,1154.01456,1154.01456
36059301102,444.619122,444.619122,444.619122,444.619122,444.619122,444.619122,444.619122,444.619122,444.619122,444.619122,444.619122,444.619122,444.619122,444.619122,444.619122,444.619122,444.619122,444.619122,444.619122,444.619122,444.619122,444.619122,444.619122,444.619122
36059301200,241.90207999999998,241.90207999999998,241.90207999999998,241.90207999999998,241.90207999999998,241.90207999999998,241.90207999999998,241.90207999999998,241.90207999999998,241.90207999999998,241.90207999999998,241.90207999999998,241.90207999999998,241.90207999999998,241.90207999999998,241.90207999999998,241.90207999999998,241.90207999999998,241.90207999999998,241.90207999999998,241.90207999999998,241.90207999999998,241.90207999999998,241.90207999999998
36059301400,948.4446800000001,948.4446800000001,948.4446800000001,948.4446800000001,948.4446800000001,948.4446800000001,948.4446800000001,948.4446800000001,948.4446800000001,948.4446800000001,948.4446800000001,948.4446800000001,948.4446800000001,948.4446800000001,948.4446800000001,948.4446800000001,948.4446800000001,948.4446800000001,948.4446800000001,948.4446800000001,948.4446800000001,948.4446800000001,948.4446800000001,948.4446800000001
36059301500,509.59294000000006,509.59294000000006,509.59294000000006,509.59294000000006,509.59294000000006,509.59294000000006,509.59294000000006,509.59294000000006,509.59294000000006,509.59294000000006,509.59294000000006,509.59294000000006,509.59294000000006,509.59294000000006,509.59294000000006,509.59294000000006,509.59294000000006,509.59294000000006,509.59294000000006,509.59294000000006,509.59294000000006,509.59294000000006,509.59294000000006,509.59294000000006
36059301800,465.10127,465.10127,465.10127,465.10127,465.10127,465.10127,465.10127,465.10127,465.10127,465.10127,465.10127,465.10127,465.10127,465.10127,465.10127,465.10127,465.10127,465.10127,465.10127,465.10127,465.10127,465.10127,465.10127,465.10127
36059302101,6421.884599999999,6421.884599999999,6421.884599999999,6421.884599999999,6421.884599999999,6421.884599999999,6421.884599999999,6421.884599999999,6421.884599999999,6421.884599999999,6421.884599999999,6421.884599999999,6421.884599999999,6421.884599999999,6421.884599999999,6421.884599999999,6421.884599999999,6421.884599999999,6421.884599999999,6421.884599999999,6421.884599999999,6421.884599999999,6421.884599999999,6421.884599999999
36059302102,1327.328161,1327.328161,1327.328161,1327.328161,1327.328161,1327.328161,1327.328161,1327.328161,1327.328161,1327.328161,1327.328161,1327.328161,1327.328161,1327.328161,1327.328161,1327.328161,1327.328161,1327.328161,1327.328161,1327.328161,1327.328161,1327.328161,1327.328161,1327.328161
36059302200,1562.337078,1562.337078,1562.337078,1562.337078,1562.337078,1562.337078,1562.337078,1562.337078,1562.337078,1562.337078,1562.337078,1562.337078,1562.337078,1562.337078,1562.337078,1562.337078,1562.337078,1562.337078,1562.337078,1562.337078,1562.337078,1562.337078,1562.337078,1562.337078
36059302300,50.043601,50.043601,50.043601,50.043601,50.043601,50.043601,50.043601,50.043601,50.043601,50.043601,50.043601,50.043601,50.043601,50.043601,50.043601,50.043601,50.043601,50.043601,50.043601,50.043601,50.043601,50.043601,50.043601,50.043601
36059302400,2208.48898,2208.48898,2208.48898,2208.48898,2208.48898,2208.48898,2208.48898,2208.48898,2208.48898,2208.48898,2208.48898,2208.48898,2208.48898,2208.48898,2208.48898,2208.48898,2208.48898,2208.48898,2208.48898,2208.48898,2208.48898,2208.48898,2208.48898,2208.48898
36059302502,228.84687999999997,228.84687999999997,228.84687999999997,228.84687999999997,228.84687999999997,228.84687999999997,228.84687999999997,228.84687999999997,228.84687999999997,228.84687999999997,228.84687999999997,228.84687999999997,228.84687999999997,228.84687999999997,228.84687999999997,228.84687999999997,228.84687999999997,228.84687999999997,228.84687999999997,228.84687999999997,228.84687999999997,228.84687999999997,228.84687999999997,228.84687999999997
36059302800,2514.8640299999997,2514.8640299999997,2514.8640299999997,2514.8640299999997,2514.8640299999997,2514.8640299999997,2514.8640299999997,2514.8640299999997,2514.8640299999997,2514.8640299999997,2514.8640299999997,2514.8640299999997,2514.8640299999997,2514.8640299999997,2514.8640299999997,2514.8640299999997,2514.8640299999997,2514.8640299999997,2514.8640299999997,2514.8640299999997,2514.8640299999997,2514.8640299999997,2514.8640299999997,2514.8640299999997
36059302900,667.62531,667.62531,667.62531,667.62531,667.62531,667.62531,667.62531,667.62531,667.62531,667.62531,667.62531,667.62531,667.62531,667.62531,667.62531,667.62531,667.62531,667.62531,667.62531,667.62531,667.62531,667.62531,667.62531,667.62531
36059303201,483.38607,483.38607,483.38607,483.38607,483.38607,483.38607,483.38607,483.38607,483.38607,483.38607,483.38607,483.38607,483.38607,483.38607,483.38607,483.38607,483.38607,483.38607,483.38607,483.38607,483.38607,483.38607,483.38607,483.38607
36059303202,2997.6184,2997.6184,2997.6184,2997.6184,2997.6184,2997.6184,2997.6184,2997.6184,2997.6184,2997.6184,2997.6184,2997.6184,2997.6184,2997.6184,2997.6184,2997.6184,2997.6184,2997.6184,2997.6184,2997.6184,2997.6184,2997.6184,2997.6184,2997.6184
36059303302,2225.2489100000003,2225.2489100000003,2225.2489100000003,2225.2489100000003,2225.2489100000003,2225.2489100000003,2225.2489100000003,2225.2489100000003,2225.2489100000003,2225.2489100000003,2225.2489100000003,2225.2489100000003,2225.2489100000003,2225.2489100000003,2225.2489100000003,2225.2489100000003,2225.2489100000003,2225.2489100000003,2225.2489100000003,2225.2489100000003,2225.2489100000003,2225.2489100000003,2225.2489100000003,2225.2489100000003
36059303500,206.50739,206.50739,206.50739,206.50739,206.50739,206.50739,206.50739,206.50739,206.50739,206.50739,206.50739,206.50739,206.50739,206.50739,206.50739,206.50739,206.50739,206.50739,206.50739,206.50739,206.50739,206.50739,206.50739,206.50739
36059303600,50.024507,50.024507,50.024507,50.024507,50.024507,50.024507,50.024507,50.024507,50.024507,50.024507,50.024507,50.024507,50.024507,50.024507,50.024507,50.024507,50.024507,50.024507,50.024507,50.024507,50.024507,50.024507,50.024507,50.024507
36059304002,1701.3449799999999,1701.3449799999999,1701.3449799999999,1701.3449799999999,1701.3449799999999,1701.3449799999999,1701.3449799999999,1701.3449799999999,1701.3449799999999,1701.3449799999999,1701.3449799999999,1701.3449799999999,1701.3449799999999,1701.3449799999999,1701.3449799999999,1701.3449799999999,1701.3449799999999,1701.3449799999999,1701.3449799999999,1701.3449799999999,1701.3449799999999,1701.3449799999999,1701.3449799999999,1701.3449799999999
36059304100,461.78855,461.78855,461.78855,461.78855,461.78855,461.78855,461.78855,461.78855,461.78855,461.78855,461.78855,461.78855,461.78855,461.78855,461.78855,461.78855,461.78855,461.78855,461.78855,461.78855,461.78855,461.78855,461.78855,461.78855
36059304202,1700.1917600000002,1700.1917600000002,1700.1917600000002,1700.1917600000002,1700.1917600000002,1700.1917600000002,1700.1917600000002,1700.1917600000002,1700.1917600000002,1700.1917600000002,1700.1917600000002,1700.1917600000002,1700.1917600000002,1700.1917600000002,1700.1917600000002,1700.1917600000002,1700.1917600000002,1700.1917600000002,1700.1917600000002,1700.1917600000002,1700.1917600000002,1700.1917600000002,1700.1917600000002,1700.1917600000002
36059304203,334.16711,334.16711,334.16711,334.16711,334.16711,334.16711,334.16711,334.16711,334.16711,334.16711,334.16711,334.16711,334.16711,334.16711,334.16711,334.16711,334.16711,334.16711,334.16711,334.16711,334.16711,334.16711,334.16711,334.16711
36059404400,360.98007,360.98007,360.98007,360.98007,360.98007,360.98007,360.98007,360.98007,360.98007,360.98007,360.98007,360.98007,360.98007,360.98007,360.98007,360.98007,360.98007,360.98007,360.98007,360.98007,360.98007,360.98007,360.98007,360.98007
36059404600,462.740676,462.740676,462.740676,462.740676,462.740676,462.740676,462.740676,462.740676,462.740676,462.740676,462.740676,462.740676,462.740676,462.740676,462.740676,462.740676,462.740676,462.740676,462.740676,462.740676,462.740676,462.740676,462.740676,462.740676
36059404700,2926.87852,2926.87852,2926.87852,2926.87852,2926.87852,2926.87852,2926.87852,2926.87852,2926.87852,2926.87852,2926.87852,2926.87852,2926.87852,2926.87852,2926.87852,2926.87852,2926.87852,2926.87852,2926.87852,2926.87852,2926.87852,2926.87852,2926.87852,2926.87852
36059404800,928.77841,928.77841,928.77841,928.77841,928.77841,928.77841,928.77841,928.77841,928.77841,928.77841,928.77841,928.77841,928.77841,928.77841,928.77841,928.77841,928.77841,928.77841,928.77841,928.77841,928.77841,928.77841,928.77841,928.77841
36059405100,670.991514,670.991514,670.991514,670.991514,670.991514,670.991514,670.991514,670.991514,670.991514,670.991514,670.991514,670.991514,670.991514,670.991514,670.991514,670.991514,670.991514,670.991514,670.991514,670.991514,670.991514,670.991514,670.991514,670.991514
36059405200,1853.1084999999998,1853.1084999999998,1853.1084999999998,1853.1084999999998,1853.1084999999998,1853.1084999999998,1853.1084999999998,1853.1084999999998,1853.1084999999998,1853.1084999999998,1853.1084999999998,1853.1084999999998,1853.1084999999998,1853.1084999999998,1853.1084999999998,1853.1084999999998,1853.1084999999998,1853.1084999999998,1853.1084999999998,1853.1084999999998,1853.1084999999998,1853.1084999999998,1853.1084999999998,1853.1084999999998
36059405400,3882.02539,3882.02539,3882.02539,3882.02539,3882.02539,3882.02539,3882.02539,3882.02539,3882.02539,3882.02539,3882.02539,3882.02539,3882.02539,3882.02539,3882.02539,3882.02539,3882.02539,3882.02539,3882.02539,3882.02539,3882.02539,3882.02539,3882.02539,3882.02539
36059405500,4811.46,4811.46,4811.46,4811.46,4811.46,4811.46,4811.46,4811.46,4811.46,4811.46,4811.46,4811.46,4811.46,4811.46,4811.46,4811.46,4811.46,4811.46,4811.46,4811.46,4811.46,4811.46,4811.46,4811.46
36059405600,346.11519,346.11519,346.11519,346.11519,346.11519,346.11519,346.11519,346.11519,346.11519,346.11519,346.11519,346.11519,346.11519,346.11519,346.11519,346.11519,346.11519,346.11519,346.11519,346.11519,346.11519,346.11519,346.11519,346.11519
36059405800,3092.0543000000002,3092.0543000000002,3092.0543000000002,3092.0543000000002,3092.0543000000002,3092.0543000000002,3092.0543000000002,3092.0543000000002,3092.0543000000002,3092.0543000000002,3092.0543000000002,3092.0543000000002,3092.0543000000002,3092.0543000000002,3092.0543000000002,3092.0543000000002,3092.0543000000002,3092.0543000000002,3092.0543000000002,3092.0543000000002,3092.0543000000002,3092.0543000000002,3092.0543000000002,3092.0543000000002
36059405900,1294.16862,1294.16862,1294.16862,1294.16862,1294.16862,1294.16862,1294.16862,1294.16862,1294.16862,1294.16862,1294.16862,1294.16862,1294.16862,1294.16862,1294.16862,1294.16862,1294.16862,1294.16862,1294.16862,1294.16862,1294.16862,1294.16862,1294.16862,1294.16862
36059406001,131.64132,131.64132,131.64132,131.64132,131.64132,131.64132,131.64132,131.64132,131.64132,131.64132,131.64132,131.64132,131.64132,131.64132,131.64132,131.64132,131.64132,131.64132,131.64132,131.64132,131.64132,131.64132,131.64132,131.64132
36059406201,273.05317,273.05317,273.05317,273.05317,273.05317,273.05317,273.05317,273.05317,273.05317,273.05317,273.05317,273.05317,273.05317,273.05317,273.05317,273.05317,273.05317,273.05317,273.05317,273.05317,273.05317,273.05317,273.05317,273.05317
36059406300,1239.0754,1239.0754,1239.0754,1239.0754,1239.0754,1239.0754,1239.0754,1239.0754,1239.0754,1239.0754,1239.0754,1239.0754,1239.0754,1239.0754,1239.0754,1239.0754,1239.0754,1239.0754,1239.0754,1239.0754,1239.0754,1239.0754,1239.0754,1239.0754
36059406802,2981.528,2981.528,2981.528,2981.528,2981.528,2981.528,2981.528,2981.528,2981.528,2981.528,2981.528,2981.528,2981.528,2981.528,2981.528,2981.528,2981.528,2981.528,2981.528,2981.528,2981.528,2981.528,2981.528,2981.528
36059407101,3583.41626,3583.41626,3583.41626,3583.41626,3583.41626,3583.41626,3583.41626,3583.41626,3583.41626,3583.41626,3583.41626,3583.41626,3583.41626,3583.41626,3583.41626,3583.41626,3583.41626,3583.41626,3583.41626,3583.41626,3583.41626,3583.41626,3583.41626,3583.41626
36059407201,1078.7831,1078.7831,1078.7831,1078.7831,1078.7831,1078.7831,1078.7831,1078.7831,1078.7831,1078.7831,1078.7831,1078.7831,1078.7831,1078.7831,1078.7831,1078.7831,1078.7831,1078.7831,1078.7831,1078.7831,1078.7831,1078.7831,1078.7831,1078.7831
36059407401,1411.1517,1411.1517,1411.1517,1411.1517,1411.1517,1411.1517,1411.1517,1411.1517,1411.1517,1411.1517,1411.1517,1411.1517,1411.1517,1411.1517,1411.1517,1411.1517,1411.1517,1411.1517,1411.1517,1411.1517,1411.1517,1411.1517,1411.1517,1411.1517
36059407801,2781.1861599999997,2781.1861599999997,2781.1861599999997,2781.1861599999997,2781.1861599999997,2781.1861599999997,2781.1861599999997,2781.1861599999997,2781.1861599999997,2781.1861599999997,2781.1861599999997,2781.1861599999997,2781.1861599999997,2781.1861599999997,2781.1861599999997,2781.1861599999997,2781.1861599999997,2781.1861599999997,2781.1861599999997,2781.1861599999997,2781.1861599999997,2781.1861599999997,2781.1861599999997,2781.1861599999997
36059407900,3048.33158,3048.33158,3048.33158,3048.33158,3048.33158,3048.33158,3048.33158,3048.33158,3048.33158,3048.33158,3048.33158,3048.33158,3048.33158,3048.33158,3048.33158,3048.33158,3048.33158,3048.33158,3048.33158,3048.33158,3048.33158,3048.33158,3048.33158,3048.33158
36059408000,578.70848,578.70848,578.70848,578.70848,578.70848,578.70848,578.70848,578.70848,578.70848,578.70848,578.70848,578.70848,578.70848,578.70848,578.70848,578.70848,578.70848,578.70848,578.70848,578.70848,578.70848,578.70848,578.70848,578.70848
36059408100,1139.9792499999999,1139.9792499999999,1139.9792499999999,1139.9792499999999,1139.9792499999999,1139.9792499999999,1139.9792499999999,1139.9792499999999,1139.9792499999999,1139.9792499999999,1139.9792499999999,1139.9792499999999,1139.9792499999999,1139.9792499999999,1139.9792499999999,1139.9792499999999,1139.9792499999999,1139.9792499999999,1139.9792499999999,1139.9792499999999,1139.9792499999999,1139.9792499999999,1139.9792499999999,1139.9792499999999
36059408200,860.8062800000001,860.8062800000001,860.8062800000001,860.8062800000001,860.8062800000001,860.8062800000001,860.8062800000001,860.8062800000001,860.8062800000001,860.8062800000001,860.8062800000001,860.8062800000001,860.8062800000001,860.8062800000001,860.8062800000001,860.8062800000001,860.8062800000001,860.8062800000001,860.8062800000001,860.8062800000001,860.8062800000001,860.8062800000001,860.8062800000001,860.8062800000001
36059408300,285.876486,285.876486,285.876486,285.876486,285.876486,285.876486,285.876486,285.876486,285.876486,285.876486,285.876486,285.876486,285.876486,285.876486,285.876486,285.876486,285.876486,285.876486,285.876486,285.876486,285.876486,285.876486,285.876486,285.876486
36059408400,383.915915,383.915915,383.915915,383.915915,383.915915,383.915915,383.915915,383.915915,383.915915,383.915915,383.915915,383.915915,383.915915,383.915915,383.915915,383.915915,383.915915,383.915915,383.915915,383.915915,383.915915,383.915915,383.915915,383.915915
36059408500,52.20684,52.20684,52.20684,52.20684,52.20684,52.20684,52.20684,52.20684,52.20684,52.20684,52.20684,52.20684,52.20684,52.20684,52.20684,52.20684,52.20684,52.20684,52.20684,52.20684,52.20684,52.20684,52.20684,52.20684
36059408600,269.3089,269.3089,269.3089,269.3089,269.3089,269.3089,269.3089,269.3089,269.3089,269.3089,269.3089,269.3089,269.3089,269.3089,269.3089,269.3089,269.3089,269.3089,269.3089,269.3089,269.3089,269.3089,269.3089,269.3089
36059408700,303.30062000000004,303.30062000000004,303.30062000000004,303.30062000000004,303.30062000000004,303.30062000000004,303.30062000000004,303.30062000000004,303.30062000000004,303.30062000000004,303.30062000000004,303.30062000000004,303.30062000000004,303.30062000000004,303.30062000000004,303.30062000000004,303.30062000000004,303.30062000000004,303.30062000000004,303.30062000000004,303.30062000000004,303.30062000000004,303.30062000000004,303.30062000000004
36059408900,1466.401311,1466.401311,1466.401311,1466.401311,1466.401311,1466.401311,1466.401311,1466.401311,1466.401311,1466.401311,1466.401311,1466.401311,1466.401311,1466.401311,1466.401311,1466.401311,1466.401311,1466.401311,1466.401311,1466.401311,1466.401311,1466.401311,1466.401311,1466.401311
36059409000,509.70144000000005,509.70144000000005,509.70144000000005,509.70144000000005,509.70144000000005,509.70144000000005,509.70144000000005,509.70144000000005,509.70144000000005,509.70144000000005,509.70144000000005,509.70144000000005,509.70144000000005,509.70144000000005,509.70144000000005,509.70144000000005,509.70144000000005,509.70144000000005,509.70144000000005,509.70144000000005,509.70144000000005,509.70144000000005,509.70144000000005,509.70144000000005
36059409300,132.74461000000002,132.74461000000002,132.74461000000002,132.74461000000002,132.74461000000002,132.74461000000002,132.74461000000002,132.74461000000002,132.74461000000002,132.74461000000002,132.74461000000002,132.74461000000002,132.74461000000002,132.74461000000002,132.74461000000002,132.74461000000002,132.74461000000002,132.74461000000002,132.74461000000002,132.74461000000002,132.74461000000002,132.74461000000002,132.74461000000002,132.74461000000002
36059409400,2426.5548200000003,2426.5548200000003,2426.5548200000003,2426.5548200000003,2426.5548200000003,2426.5548200000003,2426.5548200000003,2426.5548200000003,2426.5548200000003,2426.5548200000003,2426.5548200000003,2426.5548200000003,2426.5548200000003,2426.5548200000003,2426.5548200000003,2426.5548200000003,2426.5548200000003,2426.5548200000003,2426.5548200000003,2426.5548200000003,2426.5548200000003,2426.5548200000003,2426.5548200000003,2426.5548200000003
36059409500,132.81095,132.81095,132.81095,132.81095,132.81095,132.81095,132.81095,132.81095,132.81095,132.81095,132.81095,132.81095,132.81095,132.81095,132.81095,132.81095,132.81095,132.81095,132.81095,132.81095,132.81095,132.81095,132.81095,132.81095
36059409600,245.467379,245.467379,245.467379,245.467379,245.467379,245.467379,245.467379,245.467379,245.467379,245.467379,245.467379,245.467379,245.467379,245.467379,245.467379,245.467379,245.467379,245.467379,245.467379,245.467379,245.467379,245.467379,245.467379,245.467379
36059409700,470.79487,470.79487,470.79487,470.79487,470.79487,470.79487,470.79487,470.79487,470.79487,470.79487,470.79487,470.79487,470.79487,470.79487,470.79487,470.79487,470.79487,470.79487,470.79487,470.79487,470.79487,470.79487,470.79487,470.79487
36059409800,3783.5691,3783.5691,3783.5691,3783.5691,3783.5691,3783.5691,3783.5691,3783.5691,3783.5691,3783.5691,3783.5691,3783.5691,3783.5691,3783.5691,3783.5691,3783.5691,3783.5691,3783.5691,3783.5691,3783.5691,3783.5691,3783.5691,3783.5691,3783.5691
36059409900,520.3548400000001,520.3548400000001,520.3548400000001,520.3548400000001,520.3548400000001,520.3548400000001,520.3548400000001,520.3548400000001,520.3548400000001,520.3548400000001,520.3548400000001,520.3548400000001,520.3548400000001,520.3548400000001,520.3548400000001,520.3548400000001,520.3548400000001,520.3548400000001,520.3548400000001,520.3548400000001,520.3548400000001,520.3548400000001,520.3548400000001,520.3548400000001
36059410400,1286.819836,1286.819836,1286.819836,1286.819836,1286.819836,1286.819836,1286.819836,1286.819836,1286.819836,1286.819836,1286.819836,1286.819836,1286.819836,1286.819836,1286.819836,1286.819836,1286.819836,1286.819836,1286.819836,1286.819836,1286.819836,1286.819836,1286.819836,1286.819836
36059410500,581.9037,581.9037,581.9037,581.9037,581.9037,581.9037,581.9037,581.9037,581.9037,581.9037,581.9037,581.9037,581.9037,581.9037,581.9037,581.9037,581.9037,581.9037,581.9037,581.9037,581.9037,581.9037,581.9037,581.9037
36059410700,422.39149999999995,422.39149999999995,422.39149999999995,422.39149999999995,422.39149999999995,422.39149999999995,422.39149999999995,422.39149999999995,422.39149999999995,422.39149999999995,422.39149999999995,422.39149999999995,422.39149999999995,422.39149999999995,422.39149999999995,422.39149999999995,422.39149999999995,422.39149999999995,422.39149999999995,422.39149999999995,422.39149999999995,422.39149999999995,422.39149999999995,422.39149999999995
36059410800,307.33362,307.33362,307.33362,307.33362,307.33362,307.33362,307.33362,307.33362,307.33362,307.33362,307.33362,307.33362,307.33362,307.33362,307.33362,307.33362,307.33362,307.33362,307.33362,307.33362,307.33362,307.33362,307.33362,307.33362
36059410900,2565.6998,2565.6998,2565.6998,2565.6998,2565.6998,2565.6998,2565.6998,2565.6998,2565.6998,2565.6998,2565.6998,2565.6998,2565.6998,2565.6998,2565.6998,2565.6998,2565.6998,2565.6998,2565.6998,2565.6998,2565.6998,2565.6998,2565.6998,2565.6998
36059411200,2084.27011,2084.27011,2084.27011,2084.27011,2084.27011,2084.27011,2084.27011,2084.27011,2084.27011,2084.27011,2084.27011,2084.27011,2084.27011,2084.27011,2084.27011,2084.27011,2084.27011,2084.27011,2084.27011,2084.27011,2084.27011,2084.27011,2084.27011,2084.27011
